Indicator_Num,Indicator,Symbol,Timeframe,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Parameter 7,Parameter 8,Parameter 9,Parameter 10,TP_Pips,SL_Pips,Spread_Pips,Slippage_Pips,Entry_period,Total_Return,Max_Drawdown,Daily_Drawdown,Win_Rate_%,Total_Trades,Winning_Trades,Losing_Trades,Avg_Win,Avg_Loss,Highest_Win,Highest_Loss,Gross_Profit,Commission,Net_Profit,Profit_Factor,Sharpe_Ratio
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,30,2.000000,0.500000,NA,-0.004800,0.114700,0.000000,17.620000,244,43,201,1.330000,-0.280000,1.620000,-0.820000,57.380000,0.730000,-0.480000,1.004000,0.018000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,40,2.000000,0.500000,NA,-0.008900,0.109900,0.000000,20.920000,196,41,155,1.350000,-0.360000,1.620000,-0.930000,55.230000,0.590000,-0.890000,0.995000,-0.021000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,50,2.000000,0.500000,NA,-0.001900,0.102500,0.000000,23.530000,170,40,130,1.350000,-0.410000,1.620000,-0.930000,53.830000,0.510000,-0.190000,1.006000,0.023000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,60,2.000000,0.500000,NA,-0.007000,0.102300,0.000000,26.030000,146,38,108,1.350000,-0.480000,1.620000,-0.930000,51.310000,0.440000,-0.700000,0.995000,-0.018000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,75,2.000000,0.500000,NA,-0.015300,0.111000,0.000000,29.690000,128,38,90,1.360000,-0.580000,1.620000,-0.930000,51.500000,0.380000,-1.530000,0.978000,-0.078000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,100,2.000000,0.500000,NA,0.004900,0.083300,0.000000,35.710000,98,35,63,1.350000,-0.740000,1.620000,-1.250000,47.290000,0.290000,0.490000,1.017000,0.054000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,125,2.000000,0.500000,NA,-0.003800,0.093300,0.000000,40.260000,77,31,46,1.350000,-0.910000,1.620000,-1.270000,41.880000,0.230000,-0.380000,0.996000,-0.010000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,150,2.000000,0.500000,NA,-0.031700,0.118500,0.000000,43.080000,65,28,37,1.340000,-1.100000,1.580000,-1.550000,37.580000,0.200000,-3.170000,0.927000,-0.198000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,10,2.000000,0.500000,NA,-0.020200,0.097600,0.000000,8.020000,349,28,321,1.620000,-0.140000,1.830000,-0.480000,45.270000,1.050000,-2.020000,0.979000,-0.071000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,15,2.000000,0.500000,NA,-0.016600,0.098700,0.000000,9.820000,285,28,257,1.620000,-0.180000,1.830000,-0.820000,45.320000,0.850000,-1.660000,0.982000,-0.058000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,20,2.000000,0.500000,NA,-0.047800,0.129500,0.000000,10.930000,247,27,220,1.620000,-0.220000,1.920000,-0.820000,43.830000,0.740000,-4.780000,0.916000,-0.285000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,25,2.000000,0.500000,NA,-0.040300,0.127400,0.000000,12.320000,211,26,184,1.670000,-0.250000,1.920000,-0.820000,43.460000,0.630000,-4.030000,0.928000,-0.237000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,30,2.000000,0.500000,NA,-0.054000,0.141900,0.000000,13.330000,195,26,168,1.670000,-0.290000,1.920000,-0.820000,43.420000,0.580000,-5.400000,0.900000,-0.334000
