Indicator_Num,Indicator,Symbol,Timeframe,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Parameter 7,Parameter 8,Parameter 9,Parameter 10,TP_Pips,SL_Pips,Spread_Pips,Slippage_Pips,Entry_period,Total_Return,Max_Drawdown,Daily_Drawdown,Win_Rate_%,Total_Trades,Winning_Trades,Losing_Trades,Avg_Win,Avg_Loss,Highest_Win,Highest_Loss,Gross_Profit,Commission,Net_Profit,Profit_Factor,Sharpe_Ratio
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,15,2.000000,0.500000,NA,0.017400,0.080300,0.000000,17.660000,504,89,415,0.860000,-0.180000,1.190000,-0.870000,76.890000,1.510000,1.740000,1.044000,0.249000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,20,2.000000,0.500000,NA,0.010100,0.094900,0.000000,20.470000,430,88,342,0.860000,-0.220000,1.190000,-0.870000,76.050000,1.290000,1.010000,1.031000,0.172000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,25,2.000000,0.500000,NA,0.046700,0.088900,0.000000,23.670000,376,89,287,0.870000,-0.250000,1.190000,-0.910000,77.190000,1.130000,4.670000,1.081000,0.428000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,30,2.000000,0.500000,NA,0.027700,0.104600,0.000000,25.880000,340,88,252,0.870000,-0.290000,1.190000,-0.910000,76.350000,1.020000,2.770000,1.052000,0.277000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,40,2.000000,0.500000,NA,0.050600,0.092600,0.000000,30.940000,278,86,192,0.870000,-0.360000,1.130000,-0.930000,74.500000,0.830000,5.060000,1.086000,0.423000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,50,2.000000,0.500000,NA,0.046600,0.089800,0.000000,34.580000,240,83,157,0.860000,-0.420000,1.110000,-0.930000,71.420000,0.720000,4.660000,1.081000,0.382000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,60,2.000000,0.500000,NA,0.044600,0.093700,0.000000,37.670000,223,84,139,0.860000,-0.490000,1.110000,-0.930000,72.570000,0.670000,4.460000,1.076000,0.362000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,75,2.000000,0.500000,NA,0.067400,0.100600,0.000000,42.780000,187,80,107,0.870000,-0.580000,1.170000,-1.160000,69.490000,0.560000,6.740000,1.117000,0.513000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,100,2.000000,0.500000,NA,0.045900,0.086800,0.000000,48.120000,160,77,83,0.860000,-0.740000,1.110000,-1.160000,66.270000,0.480000,4.590000,1.083000,0.352000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,10,2.000000,0.500000,NA,0.000600,0.097100,0.000000,12.180000,550,67,483,1.020000,-0.140000,1.240000,-0.500000,68.490000,1.650000,0.060000,1.026000,0.131000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,15,2.000000,0.500000,NA,-0.033500,0.108500,0.000000,14.260000,470,67,403,1.030000,-0.180000,1.280000,-0.870000,68.700000,1.410000,-3.350000,0.973000,-0.144000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,20,2.000000,0.500000,NA,-0.017800,0.099400,0.000000,17.220000,389,67,322,1.030000,-0.220000,1.240000,-0.870000,68.760000,1.170000,-1.780000,0.991000,-0.045000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,25,2.000000,0.500000,NA,0.012200,0.095200,0.000000,19.830000,343,68,275,1.030000,-0.250000,1.240000,-0.910000,70.090000,1.030000,1.220000,1.033000,0.163000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,30,2.000000,0.500000,NA,0.010500,0.106000,0.000000,22.190000,311,69,242,1.030000,-0.290000,1.240000,-0.910000,71.220000,0.930000,1.050000,1.029000,0.143000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,40,2.000000,0.500000,NA,0.022300,0.098900,0.000000,26.770000,254,68,186,1.030000,-0.360000,1.240000,-0.930000,69.910000,0.760000,2.230000,1.045000,0.211000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,50,2.000000,0.500000,NA,0.037600,0.088300,0.000000,30.590000,219,67,152,1.030000,-0.430000,1.380000,-0.930000,69.120000,0.660000,3.760000,1.068000,0.310000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,60,2.000000,0.500000,NA,0.029300,0.092300,0.000000,33.510000,194,65,129,1.030000,-0.490000,1.380000,-0.930000,66.830000,0.580000,2.930000,1.055000,0.244000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,75,2.000000,0.500000,NA,0.017400,0.104400,0.000000,36.530000,167,61,106,1.040000,-0.580000,1.490000,-1.160000,63.580000,0.500000,1.740000,1.036000,0.155000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,100,2.000000,0.500000,NA,0.040900,0.087000,0.000000,43.410000,129,56,73,1.040000,-0.740000,1.490000,-1.160000,58.340000,0.390000,4.090000,1.083000,0.307000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,125,2.000000,0.500000,NA,0.000200,0.092300,0.000000,46.850000,111,52,59,1.050000,-0.920000,1.380000,-1.270000,54.470000,0.330000,0.020000,1.007000,0.024000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,10,2.000000,0.500000,NA,0.029500,0.102200,0.000000,11.160000,457,51,406,1.200000,-0.140000,1.780000,-0.590000,60.960000,1.370000,2.950000,1.076000,0.323000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,15,2.000000,0.500000,NA,0.005600,0.102600,0.000000,13.230000,393,52,341,1.190000,-0.180000,1.780000,-0.870000,62.030000,1.180000,0.560000,1.029000,0.128000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,20,2.000000,0.500000,NA,0.010300,0.101400,0.000000,16.070000,336,54,282,1.200000,-0.220000,1.780000,-0.870000,64.540000,1.010000,1.030000,1.033000,0.148000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,25,2.000000,0.500000,NA,0.042700,0.097800,0.000000,18.690000,305,57,248,1.190000,-0.250000,1.780000,-0.910000,67.850000,0.920000,4.270000,1.083000,0.372000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,30,2.000000,0.500000,NA,0.012700,0.107700,0.000000,19.930000,276,55,221,1.190000,-0.290000,1.780000,-0.910000,65.390000,0.830000,1.270000,1.033000,0.150000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,40,2.000000,0.500000,NA,0.048600,0.095900,0.000000,25.000000,224,56,168,1.190000,-0.360000,1.780000,-0.930000,66.460000,0.670000,4.860000,1.091000,0.387000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,50,2.000000,0.500000,NA,0.038800,0.096500,0.000000,27.720000,202,56,146,1.190000,-0.430000,1.780000,-0.930000,66.600000,0.610000,3.880000,1.072000,0.312000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,60,2.000000,0.500000,NA,0.034300,0.098500,0.000000,30.560000,180,55,125,1.190000,-0.490000,1.780000,-0.930000,65.490000,0.540000,3.430000,1.064000,0.274000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,75,2.000000,0.500000,NA,0.022000,0.103700,0.000000,34.230000,149,51,98,1.190000,-0.590000,1.490000,-1.160000,60.490000,0.450000,2.200000,1.046000,0.182000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,100,2.000000,0.500000,NA,0.023900,0.096700,0.000000,39.370000,127,50,77,1.180000,-0.730000,1.490000,-1.160000,58.990000,0.380000,2.390000,1.049000,0.189000
