Indicator_Num,Indicator,Symbol,Timeframe,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Parameter 7,Parameter 8,Parameter 9,Parameter 10,TP_Pips,SL_Pips,Spread_Pips,Slippage_Pips,Entry_period,Total_Return,Max_Drawdown,Daily_Drawdown,Win_Rate_%,Total_Trades,Winning_Trades,Losing_Trades,Avg_Win,Avg_Loss,Highest_Win,Highest_Loss,Gross_Profit,Commission,Net_Profit,Profit_Factor,Sharpe_Ratio
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,100,2.000000,0.500000,NA,0.047000,0.078700,0.000000,40.870000,115,47,68,1.190000,-0.750000,1.380000,-1.160000,55.960000,0.350000,4.700000,1.099000,0.339000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,125,2.000000,0.500000,NA,0.010800,0.083000,0.000000,44.000000,100,44,56,1.200000,-0.910000,1.380000,-1.290000,52.610000,0.300000,1.080000,1.027000,0.092000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,150,2.000000,0.500000,NA,0.010500,0.083900,0.000000,48.810000,84,41,43,1.180000,-1.090000,1.500000,-1.450000,48.220000,0.250000,1.050000,1.028000,0.087000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,10,2.000000,0.500000,NA,-0.021900,0.080300,0.000000,9.720000,463,45,418,1.350000,-0.150000,1.850000,-0.640000,60.650000,1.390000,-2.190000,0.987000,-0.057000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,15,2.000000,0.500000,NA,-0.013400,0.079700,0.000000,11.970000,376,45,331,1.350000,-0.180000,1.850000,-0.800000,60.740000,1.130000,-1.340000,0.997000,-0.015000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,20,2.000000,0.500000,NA,0.016600,0.078500,0.000000,14.420000,326,47,279,1.350000,-0.220000,1.850000,-0.800000,63.260000,0.980000,1.660000,1.044000,0.186000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,25,2.000000,0.500000,NA,0.003000,0.082400,0.000000,15.920000,289,46,243,1.350000,-0.250000,1.850000,-0.870000,62.150000,0.870000,0.300000,1.019000,0.082000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,30,2.000000,0.500000,NA,0.005200,0.076200,0.000000,17.560000,262,46,216,1.350000,-0.280000,1.850000,-0.900000,61.980000,0.790000,0.520000,1.022000,0.092000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,40,2.000000,0.500000,NA,0.026000,0.077900,0.000000,21.560000,218,47,171,1.350000,-0.350000,1.850000,-0.920000,63.300000,0.650000,2.600000,1.054000,0.226000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,50,2.000000,0.500000,NA,-0.010100,0.081600,0.000000,23.500000,183,43,140,1.340000,-0.420000,1.850000,-0.920000,57.830000,0.550000,-1.010000,0.992000,-0.031000
